[0.000000] (-) TimerEvent: {}
[0.000288] (-) JobUnselected: {'identifier': 'pepper_robot'}
[0.000362] (-) JobUnselected: {'identifier': 'pepper_robot_ign'}
[0.000377] (-) JobUnselected: {'identifier': 'pepper_robot_moveit_config'}
[0.000389] (-) JobUnselected: {'identifier': 'pymoveit2'}
[0.000400] (pepper_robot_description) JobQueued: {'identifier': 'pepper_robot_description', 'dependencies': OrderedDict()}
[0.058550] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/LShoulderRoll.dae\n'}
[0.058629] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/RElbowYaw.dae\n'}
[0.058712] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/WheelFL.dae\n'}
[0.058783] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/LFinger33.dae\n'}
[0.058848] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/RFinger43.dae\n'}
[0.058931] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/RShoulderRoll.dae\n'}
[0.058998] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/LElbowYaw.dae\n'}
[0.059070] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/LFinger23.dae\n'}
[0.059153] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/LFinger11.dae\n'}
[0.059225] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/juliette_face.png\n'}
[0.059316] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/RFinger22.dae\n'}
[0.059402] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/LFinger41.dae\n'}
[0.059479] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/LWristYaw.dae\n'}
[0.059549] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/RFinger42.dae\n'}
[0.059623] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/RFinger41.dae\n'}
[0.059723] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/Torso.dae\n'}
[0.059795] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/RFinger12.dae\n'}
[0.059862] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/RFinger32.dae\n'}
[0.059934] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/juliette_ear.png\n'}
[0.060027] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/LFinger13.dae\n'}
[0.060099] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/LThumb1.dae\n'}
[0.060198] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/RShoulderPitch.dae\n'}
[0.060269] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/KneePitch.dae\n'}
[0.060336] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/RFinger33.dae\n'}
[0.060423] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/HipRoll.dae\n'}
[0.060491] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/LElbowRoll.dae\n'}
[0.060561] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/RFinger11.dae\n'}
[0.060642] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/RFinger21.dae\n'}
[0.060759] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/RFinger23.dae\n'}
[0.060829] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/HeadYaw.dae\n'}
[0.060901] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/RThumb2.dae\n'}
[0.060976] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/LThumb2.dae\n'}
[0.061046] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/LFinger32.dae\n'}
[0.061121] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/RFinger13.dae\n'}
[0.061191] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/RFinger31.dae\n'}
[0.061265] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/RWristYaw.dae\n'}
[0.061336] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/LFinger21.dae\n'}
[0.061407] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/LFinger22.dae\n'}
[0.061481] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/RThumb1.dae\n'}
[0.061600] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/WheelFR.dae\n'}
[0.061686] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/RElbowRoll.dae\n'}
[0.061766] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/HipPitch.dae\n'}
[0.061841] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/LFinger12.dae\n'}
[0.061911] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/LFinger31.dae\n'}
[0.062015] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/meshes/visual/HeadPitch.dae\n'}
[0.062081] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/thumbnails\n'}
[0.062173] (pepper_robot_description) StdoutLine: {'line': b'-- Up-to-date: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/pepper_robot/thumbnails/thumbnails.png\n'}
[0.062240] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes\n'}
[0.062309] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision\n'}
[0.062383] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/LFinger31_0.10.stl\n'}
[0.062451] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/RFinger11_0.10.stl\n'}
[0.062562] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/RThumb1_0.10.stl\n'}
[0.062630] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/HeadPitch_0.10.stl\n'}
[0.062732] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/WheelFR_0.10.stl\n'}
[0.062799] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/RElbowYaw_0.10.stl\n'}
[0.062868] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/RFinger32_0.10.stl\n'}
[0.062941] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/RFinger41_0.10.stl\n'}
[0.063035] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/Torso_0.10.stl\n'}
[0.063111] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/LFinger13_0.10.stl\n'}
[0.063178] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/LThumb1_0.10.stl\n'}
[0.063251] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/LShoulderRoll_0.10.stl\n'}
[0.063322] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/LElbowRoll_0.10.stl\n'}
[0.063420] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/RFinger12_0.10.stl\n'}
[0.063488] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/LFinger11_0.10.stl\n'}
[0.063571] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/LFinger12_0.10.stl\n'}
[0.063646] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/LFinger43_0.10.stl\n'}
[0.063751] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/LFinger22_0.10.stl\n'}
[0.063820] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/RThumb2_0.10.stl\n'}
[0.063910] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/LFinger33_0.10.stl\n'}
[0.063983] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/LFinger41_0.10.stl\n'}
[0.064064] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/RShoulderRoll_0.10.stl\n'}
[0.064133] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/LFinger23_0.10.stl\n'}
[0.064199] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/RFinger33_0.10.stl\n'}
[0.064271] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/RFinger13_0.10.stl\n'}
[0.064353] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/RFinger23_0.10.stl\n'}
[0.064440] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/WheelFL_0.10.stl\n'}
[0.064508] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/LFinger42_0.10.stl\n'}
[0.064591] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/RElbowRoll_0.10.stl\n'}
[0.064674] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/RFinger31_0.10.stl\n'}
[0.064747] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/HipPitch_0.10.stl\n'}
[0.064816] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/KneePitch_0.10.stl\n'}
[0.064905] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/HeadYaw_0.10.stl\n'}
[0.064984] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/RWristYaw_0.10.stl\n'}
[0.065052] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/LWristYaw_0.10.stl\n'}
[0.065196] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/RFinger43_0.10.stl\n'}
[0.065292] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/WheelB_0.10.stl\n'}
[0.065420] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/RFinger42_0.10.stl\n'}
[0.065497] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/HipRoll_0.10.stl\n'}
[0.065555] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/LShoulderPitch_0.10.stl\n'}
[0.065602] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/LElbowYaw_0.10.stl\n'}
[0.065676] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/LFinger21_0.10.stl\n'}
[0.065726] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/RShoulderPitch_0.10.stl\n'}
[0.065773] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/RFinger22_0.10.stl\n'}
[0.065826] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/RFinger21_0.10.stl\n'}
[0.065892] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/LThumb2_0.10.stl\n'}
[0.065938] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/collision/LFinger32_0.10.stl\n'}
[0.065989] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual\n'}
[0.066039] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/LShoulderPitch.dae\n'}
[0.066089] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/LFinger42.dae\n'}
[0.066131] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/LFinger43.dae\n'}
[0.066176] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/WheelB.dae\n'}
[0.066217] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/juliette_eyes.png\n'}
[0.066264] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/LShoulderRoll.dae\n'}
[0.066336] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/RElbowYaw.dae\n'}
[0.066400] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/WheelFL.dae\n'}
[0.066665] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/LFinger33.dae\n'}
[0.066787] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/RFinger43.dae\n'}
[0.066986] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/RShoulderRoll.dae\n'}
[0.067167] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/LElbowYaw.dae\n'}
[0.067342] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/LFinger23.dae\n'}
[0.067707] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/LFinger11.dae\n'}
[0.067790] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/juliette_face.png\n'}
[0.067889] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/RFinger22.dae\n'}
[0.068057] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/LFinger41.dae\n'}
[0.068210] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/LWristYaw.dae\n'}
[0.068674] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/RFinger42.dae\n'}
[0.068849] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/RFinger41.dae\n'}
[0.069013] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/Torso.dae\n'}
[0.069394] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/RFinger12.dae\n'}
[0.069545] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/RFinger32.dae\n'}
[0.069704] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/juliette_ear.png\n'}
[0.069813] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/LFinger13.dae\n'}
[0.069982] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/LThumb1.dae\n'}
[0.070134] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/RShoulderPitch.dae\n'}
[0.070297] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/KneePitch.dae\n'}
[0.070699] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/RFinger33.dae\n'}
[0.070876] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/HipRoll.dae\n'}
[0.071097] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/LElbowRoll.dae\n'}
[0.071249] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/RFinger11.dae\n'}
[0.071411] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/RFinger21.dae\n'}
[0.071762] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/RFinger23.dae\n'}
[0.071860] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/HeadYaw.dae\n'}
[0.072095] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/RThumb2.dae\n'}
[0.072275] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/LThumb2.dae\n'}
[0.072589] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/LFinger32.dae\n'}
[0.072699] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/RFinger13.dae\n'}
[0.072935] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/RFinger31.dae\n'}
[0.073094] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/RWristYaw.dae\n'}
[0.073486] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/LFinger21.dae\n'}
[0.073642] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/LFinger22.dae\n'}
[0.073802] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/RThumb1.dae\n'}
[0.073956] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/WheelFR.dae\n'}
[0.074175] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/RElbowRoll.dae\n'}
[0.074338] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/HipPitch.dae\n'}
[0.074618] (pepper_robot_description) StdoutLine: {'line': b'-- Installing: /home/hayden/ros_ws/install/pepper_robot_description/share/pepper_robot_description/meshes/visual/LFinger12.dae\n'}
